station,date,temp_max,temp_min,temp_mean,rh_mean,rh_min,ws_max,ws_gust_max,ws_mean,precip,sunshine,dewpoint,eff_humidity
속초,2023-01-25,-3.3,-16.0,-9.7,31.5,15.0,4.9,8.9,2.0,0.0,9.1,-23.7,33.5
속초,2023-01-26,-1.0,-7.9,-4.1,51.5,42.0,6.3,12.2,2.1,0.0,2.2,-12.6,45.17999999999999
속초,2023-01-27,-2.5,-8.9,-5.7,38.4,26.0,5.3,9.3,2.2,0.0,9.4,-17.9,40.33
속초,2023-01-28,-0.8,-11.0,-5.4,32.9,23.0,6.7,12.6,2.3,0.0,9.4,-19.3,35.86
속초,2023-01-29,3.3,-6.3,-1.3,45.1,26.0,4.3,8.0,1.7,0.0,6.1,-11.9,41.989999999999995
속초,2023-01-30,3.6,-3.7,-0.2,33.5,22.0,5.2,8.4,2.1,0.0,9.5,-14.6,35.76
속초,2023-01-31,8.3,-2.8,3.9,45.4,31.0,5.9,12.1,2.4,0.0,8.9,-6.9,42.989999999999995
속초,2023-02-01,7.1,-2.0,3.2,37.0,21.0,6.6,12.7,2.9,0.0,9.2,-10.4,38.33
속초,2023-02-02,1.3,-6.4,-2.2,56.4,38.0,3.2,5.3,1.4,0.0,8.0,-9.9,51.419999999999995
속초,2023-02-03,1.7,-4.0,-1.2,50.1,35.0,4.2,6.4,1.9,0.0,6.4,-10.4,50.050000000000004
속초,2023-02-04,5.1,-4.1,0.9,27.6,21.0,5.5,11.1,1.9,0.0,9.8,-15.7,34.980000000000004
속초,2023-02-05,8.2,-2.1,3.7,31.9,19.0,4.5,8.0,1.5,0.0,9.8,-11.7,32.86
속초,2023-02-06,10.1,0.6,5.0,42.4,27.0,2.7,4.9,1.1,0.0,8.3,-6.9,38.81999999999999
속초,2023-02-07,5.5,-0.4,2.6,68.0,47.0,3.1,4.8,1.7,0.0,1.7,-2.7,59.269999999999996
속초,2023-02-08,5.6,-1.9,1.2,69.1,50.0,5.5,7.8,1.9,0.0,9.5,-4.1,66.21
속초,2023-02-09,5.2,-1.6,2.2,59.1,35.0,2.9,4.8,1.6,0.0,7.5,-5.2,61.989999999999995
속초,2023-02-10,3.6,-0.5,1.4,87.9,74.0,4.6,6.7,1.5,2.7,0.0,-0.4,80.25999999999999
속초,2023-02-11,7.4,-1.0,3.7,67.5,37.0,2.6,4.0,1.2,0.0,6.2,-2.1,70.74
속초,2023-02-12,7.2,0.4,4.4,63.0,34.0,4.0,6.1,1.6,1.4,1.3,-2.3,66.39
속초,2023-02-13,5.6,0.0,1.4,87.8,58.0,3.1,5.5,1.6,26.0,0.0,-0.6,80.81
속초,2023-02-14,1.6,-4.4,-0.8,64.4,39.0,8.2,11.0,2.3,0.9,5.7,-6.9,68.94
속초,2023-02-15,0.0,-3.2,-1.2,80.3,56.0,3.1,5.2,1.5,4.1,0.7,-4.2,77.87
속초,2023-02-16,6.3,-4.5,1.4,63.0,38.0,4.1,10.4,1.5,0.0,8.3,-5.4,66.6
속초,2023-02-17,9.8,1.1,5.5,41.6,32.0,5.7,9.3,2.0,0.0,8.2,-6.6,49.75
속초,2023-02-18,8.8,1.4,5.8,57.9,31.0,5.9,11.3,1.0,0.0,0.0,-2.3,55.14999999999999
속초,2023-02-19,10.3,1.5,5.8,35.0,19.0,7.0,13.5,3.3,0.0,9.8,-9.2,40.239999999999995
속초,2023-02-20,4.8,-2.3,0.5,30.1,14.0,8.5,13.7,3.5,0.0,10.1,-15.5,33.86
속초,2023-02-21,1.5,-5.8,-2.0,44.4,27.0,3.0,7.4,1.6,0.0,10.0,-12.8,40.6
속초,2023-02-22,8.6,-5.6,3.7,37.6,16.0,4.1,7.6,1.6,0.0,9.0,-10.0,38.21
속초,2023-02-23,9.7,2.7,5.9,40.8,15.0,4.0,8.0,1.6,0.0,10.0,-7.1,40.519999999999996
속초,2023-02-24,8.8,-1.1,3.4,52.8,22.0,6.8,11.1,2.2,0.0,7.8,-5.5,48.87999999999999
속초,2023-02-25,1.6,-3.9,-0.7,73.6,50.0,3.9,6.8,1.6,8.3,2.7,-5.0,66.16
속초,2023-02-26,7.7,-3.7,2.5,46.5,23.0,5.1,7.3,2.0,0.0,10.5,-8.2,52.55
속초,2023-02-27,15.6,-0.6,8.7,29.0,10.0,4.3,8.5,1.6,0.0,10.6,-9.6,36.959999999999994
속초,2023-02-28,14.9,6.6,9.7,24.5,9.0,9.1,14.8,3.3,0.0,5.5,-10.9,27.6
속초,2023-03-01,10.6,4.1,7.2,40.1,26.0,6.5,11.0,2.5,0.0,3.9,-5.7,35.87
속초,2023-03-02,4.4,-0.3,2.5,35.6,18.0,6.7,10.0,2.3,0.0,10.4,-11.7,35.39
속초,2023-03-03,14.2,2.0,8.7,29.4,21.0,4.1,8.4,2.0,0.0,10.3,-8.4,31.71
속초,2023-03-04,10.7,3.3,6.1,66.6,42.0,3.9,5.4,1.7,0.0,10.4,0.2,56.059999999999995
속초,2023-03-05,12.5,0.7,7.3,67.8,34.0,4.9,7.3,1.6,0.0,9.6,1.2,63.71999999999999
속초,2023-03-06,19.3,6.5,14.1,22.4,9.0,4.6,11.5,2.0,0.0,10.2,-9.4,35.9
속초,2023-03-07,18.0,11.2,14.4,42.0,20.0,4.7,9.7,1.9,0.0,9.7,1.3,40.66
속초,2023-03-08,20.8,8.4,15.6,42.6,20.0,6.3,13.1,3.1,0.0,4.3,1.6,40.46
속초,2023-03-09,9.4,4.9,6.6,87.1,75.0,5.4,7.5,2.2,2.6,1.9,4.5,73.69
속초,2023-03-10,13.6,5.2,9.4,84.0,68.0,5.7,8.0,2.2,0.0,7.7,6.7,80.48
속초,2023-03-11,9.1,6.2,7.2,91.3,88.0,5.3,8.3,2.6,0.0,0.0,5.8,89.41999999999999
속초,2023-03-12,8.1,0.4,5.5,74.4,35.0,6.5,12.9,2.3,6.3,0.5,0.7,78.74000000000001
속초,2023-03-13,8.6,-1.7,4.2,23.4,14.0,7.1,13.8,3.0,0.0,8.1,-15.2,40.39
속초,2023-03-14,13.2,6.2,9.3,44.4,22.0,4.3,12.3,2.2,0.0,4.1,-2.5,43.2
속초,2023-03-15,18.7,8.1,13.3,42.1,28.0,5.8,11.4,2.5,0.0,5.9,0.7,40.69
속초,2023-03-16,10.5,2.1,5.7,31.5,17.0,5.1,10.2,1.8,0.0,8.2,-10.5,34.91
속초,2023-03-17,9.6,0.8,5.6,42.8,24.0,3.4,5.5,1.6,0.0,8.7,-6.6,40.47
속초,2023-03-18,10.6,2.3,7.1,51.0,27.0,3.8,5.5,1.6,0.0,10.5,-2.5,47.41
속초,2023-03-19,15.4,4.2,10.0,42.5,19.0,3.3,5.2,1.8,0.0,11.3,-2.7,44.23
속초,2023-03-20,16.7,4.7,11.7,42.9,17.0,4.6,6.7,1.7,0.0,9.8,-1.3,43.63
속초,2023-03-21,17.3,8.0,13.0,47.3,14.0,5.5,8.4,2.0,0.0,10.5,0.9,45.94
속초,2023-03-22,16.0,6.2,11.8,72.3,58.0,3.7,5.4,1.5,0.0,9.8,6.8,64.36
속초,2023-03-23,14.0,6.6,10.4,76.3,55.0,8.2,11.3,2.5,0.0,0.1,6.2,72.60000000000001
속초,2023-03-24,9.8,5.8,7.4,75.4,53.0,4.9,7.4,2.2,0.0,0.0,3.1,75.27000000000001
속초,2023-03-25,8.4,4.8,6.4,90.1,81.0,2.5,3.9,1.1,1.2,0.0,4.8,85.77999999999999
속초,2023-03-26,9.0,2.2,5.8,75.4,61.0,5.8,8.6,2.5,0.0,3.2,1.6,78.34
속초,2023-03-27,12.3,1.4,7.1,66.1,45.0,3.5,5.6,1.7,0.0,10.9,1.0,70.36
속초,2023-03-28,15.6,2.9,9.6,46.4,31.0,4.0,6.2,1.8,0.0,10.6,-1.6,53.239999999999995
속초,2023-03-29,16.4,6.0,12.6,48.5,15.0,5.6,8.4,2.2,0.0,10.8,1.1,49.839999999999996
속초,2023-03-30,25.4,12.2,19.3,17.6,9.0,5.5,11.2,2.3,0.0,11.5,-7.1,26.660000000000004
속초,2023-03-31,17.4,8.7,13.8,59.9,19.0,3.7,5.7,1.4,0.0,11.1,4.9,50.300000000000004
속초,2023-04-01,17.0,7.0,12.5,80.5,69.0,3.5,5.4,1.4,0.0,10.4,9.1,70.09
속초,2023-04-02,15.4,7.9,11.3,85.5,73.0,3.1,4.5,1.4,0.0,9.4,8.8,81.93999999999998
속초,2023-04-03,16.1,6.4,11.5,77.0,64.0,4.0,5.8,1.8,0.0,9.6,7.5,79.05
속초,2023-04-04,16.1,7.7,11.9,81.1,55.0,4.6,6.5,1.3,0.0,4.0,8.6,80.71999999999998
속초,2023-04-05,12.6,10.3,11.4,96.4,89.0,4.0,5.9,1.4,28.0,0.0,10.8,91.4
속초,2023-04-06,18.2,10.7,13.5,63.6,48.0,3.8,8.6,1.7,0.0,7.9,6.6,71.91
속초,2023-04-07,18.0,7.2,11.9,37.3,25.0,5.3,11.3,2.6,0.0,10.2,-2.6,48.47
속초,2023-04-08,16.4,5.3,11.2,23.4,12.0,6.3,13.3,3.4,0.0,12.1,-9.2,30.2
속초,2023-04-09,21.8,6.5,14.8,24.8,14.0,5.6,14.0,2.3,0.0,12.1,-5.7,25.77
속초,2023-04-10,23.2,12.3,17.7,22.8,13.0,5.5,11.2,2.7,0.0,8.5,-4.2,23.26
속초,2023-04-11,23.2,12.5,17.6,41.6,16.0,11.3,25.5,6.0,4.5,7.8,3.5,36.16
속초,2023-04-12,18.1,9.2,13.6,13.5,8.0,8.2,17.0,3.6,0.0,11.3,-14.3,20.05
속초,2023-04-13,23.3,10.6,17.5,18.1,9.0,6.0,14.0,2.8,0.0,9.6,-8.0,19.53
속초,2023-04-14,17.5,7.6,12.1,59.1,12.0,4.2,7.5,1.6,0.0,0.3,3.7,46.339999999999996
속초,2023-04-15,10.0,6.5,7.5,83.5,69.0,7.4,10.5,2.7,1.8,1.9,4.8,72.08
속초,2023-04-16,10.9,6.7,7.9,83.5,67.0,3.9,5.8,1.3,2.4,0.3,5.2,81.05999999999999
속초,2023-04-17,14.1,4.0,10.0,81.0,58.0,5.2,7.9,1.6,0.3,6.5,6.7,81.74999999999999
속초,2023-04-18,15.1,8.7,10.6,88.0,64.0,4.7,6.6,1.5,12.0,5.9,8.5,86.14999999999999
속초,2023-04-19,16.8,8.7,11.0,88.3,59.0,4.5,6.0,1.6,0.0,4.8,9.0,87.50999999999999
속초,2023-04-20,26.9,8.2,19.3,56.6,34.0,5.9,13.2,2.5,0.0,6.7,9.3,66.08
속초,2023-04-21,15.5,6.9,12.1,49.5,32.0,6.2,8.6,2.0,0.0,6.6,1.5,54.8
속초,2023-04-22,15.5,5.2,10.6,57.9,28.0,4.6,6.7,2.3,0.0,6.7,2.1,56.08999999999999
속초,2023-04-23,14.4,7.1,11.1,73.8,64.0,5.3,7.3,2.3,0.0,9.2,6.5,68.19
속초,2023-04-24,13.8,6.9,10.9,77.9,60.0,4.6,7.6,2.1,3.2,5.3,7.0,75.08000000000001
속초,2023-04-25,14.9,6.3,10.3,77.1,55.0,3.4,5.7,1.2,0.9,0.0,6.3,76.92999999999999
속초,2023-04-26,16.2,6.7,10.7,63.5,43.0,5.1,9.4,1.7,1.0,7.2,3.7,67.66
속초,2023-04-27,19.3,5.4,12.9,65.1,41.0,4.8,7.9,1.8,0.0,12.5,6.1,65.97999999999999
속초,2023-04-28,22.9,10.1,17.0,48.3,25.0,4.4,6.9,1.6,0.0,10.7,5.6,53.18
속초,2023-04-29,17.9,10.6,13.2,80.0,47.0,5.4,10.7,1.8,2.9,1.9,9.4,72.17
속초,2023-04-30,20.4,11.7,15.6,40.3,29.0,6.4,14.7,2.8,0.0,12.8,1.7,49.03999999999999
속초,2023-05-01,17.9,9.5,14.2,42.5,24.0,4.8,10.5,2.2,0.0,10.2,1.3,45.809999999999995
속초,2023-05-02,21.7,10.0,16.3,47.0,25.0,5.1,7.5,1.6,0.0,8.2,4.3,45.43
속초,2023-05-03,23.7,13.8,19.5,41.5,23.0,4.7,7.8,1.9,0.0,12.8,5.2,42.699999999999996
속초,2023-05-04,22.6,14.6,17.7,67.1,39.0,4.2,6.4,1.4,0.0,6.8,11.2,59.97
속초,2023-05-05,15.4,10.9,12.8,91.3,78.0,8.2,11.9,2.7,9.8,0.0,11.3,81.48
속초,2023-05-06,11.0,6.9,9.1,89.6,80.0,6.4,9.6,2.7,48.4,0.0,7.4,87.68999999999998
속초,2023-05-07,14.2,6.0,9.6,72.3,43.0,4.1,6.1,1.7,0.0,0.8,4.6,77.65999999999998
속초,2023-05-08,18.3,5.5,13.6,53.3,28.0,4.0,6.3,1.6,0.0,13.3,3.9,60.73
속초,2023-05-09,28.9,15.7,22.9,27.0,12.0,4.9,10.6,2.5,0.0,12.9,2.1,36.79
속초,2023-05-10,21.1,10.7,15.7,67.8,32.0,5.9,8.8,1.9,0.0,12.7,9.5,58.18999999999999
속초,2023-05-11,18.3,11.8,13.8,85.4,68.0,2.9,4.1,1.4,0.0,3.8,11.3,76.04
속초,2023-05-12,19.9,9.9,14.5,79.5,49.0,4.2,6.9,1.6,0.0,6.1,10.7,79.51
속초,2023-05-13,16.6,9.7,13.0,87.1,46.0,2.9,4.1,1.5,0.0,6.7,10.8,85.41
속초,2023-05-14,17.0,12.6,14.3,90.1,76.0,3.8,6.1,1.5,0.1,7.3,12.6,88.44
속초,2023-05-15,23.2,11.7,16.3,77.4,43.0,4.7,7.6,2.1,0.0,9.4,12.1,80.91
속초,2023-05-16,34.4,17.8,27.5,35.8,18.0,5.3,9.5,2.2,0.0,11.8,9.4,49.55
속초,2023-05-17,31.6,20.3,25.4,35.0,15.0,4.2,11.3,1.8,0.0,8.8,8.4,39.4
속초,2023-05-18,26.5,14.8,19.8,71.0,45.0,4.8,7.8,2.3,3.2,3.1,13.9,60.279999999999994
속초,2023-05-19,17.2,11.5,14.5,80.8,66.0,5.5,8.9,2.5,0.0,1.6,11.2,74.25999999999999
속초,2023-05-20,24.6,10.4,17.8,65.9,39.0,6.1,10.5,2.6,0.0,11.0,10.8,69.39
속초,2023-05-21,27.3,20.0,22.5,41.5,26.0,5.8,10.6,1.9,0.0,7.3,8.4,50.309999999999995
속초,2023-05-22,21.1,12.4,17.9,49.9,37.0,4.1,7.1,1.9,0.0,9.3,6.9,49.82000000000001
속초,2023-05-23,22.9,10.7,16.9,58.3,37.0,3.2,4.7,1.2,0.0,12.2,8.4,54.93999999999999
속초,2023-05-24,25.5,10.6,18.1,53.5,26.0,6.0,9.7,2.0,0.0,11.4,7.7,54.1
속초,2023-05-25,24.2,15.0,18.4,62.6,35.0,5.5,8.9,1.9,0.0,9.2,10.8,60.35
속초,2023-05-26,23.9,15.2,19.2,62.4,43.0,6.3,9.3,2.5,0.0,10.7,11.6,61.550000000000004
속초,2023-05-27,24.8,16.1,18.7,77.3,48.0,2.6,4.3,0.9,6.9,2.8,14.3,72.85
속초,2023-05-28,17.1,14.6,15.6,98.4,96.0,3.9,5.7,1.2,9.6,0.0,15.3,90.58
속초,2023-05-29,21.5,15.2,17.3,93.8,79.0,3.2,4.4,1.1,3.0,7.0,16.2,93.07000000000001
속초,2023-05-30,21.6,14.3,17.1,88.9,74.0,6.0,10.3,1.8,0.0,4.9,15.2,90.83
속초,2023-05-31,21.3,12.1,17.4,81.0,54.0,4.6,7.5,1.7,0.0,10.5,13.9,83.85999999999999
속초,2023-06-01,28.2,16.0,20.8,71.0,47.0,3.1,6.5,1.2,0.0,3.6,15.1,74.78999999999999
속초,2023-06-02,24.1,16.6,19.4,75.5,55.0,3.8,7.1,1.6,0.0,8.3,14.8,75.14999999999999
속초,2023-06-03,30.1,13.3,23.5,44.4,22.0,6.2,10.7,2.1,0.0,13.8,8.5,53.28
속초,2023-06-04,29.7,19.4,25.0,37.5,21.0,4.8,8.9,2.6,0.0,10.8,8.8,42.68000000000001
속초,2023-06-05,30.9,17.7,25.5,41.9,29.0,5.1,10.3,2.2,0.0,12.9,11.3,41.269999999999996
속초,2023-06-06,26.0,19.0,22.5,55.1,39.0,4.3,8.6,1.6,1.3,8.9,12.7,50.7
속초,2023-06-07,26.6,19.3,24.0,54.1,37.0,6.3,11.3,3.1,0.0,13.9,13.9,53.08
속초,2023-06-08,27.7,19.1,23.1,57.9,31.0,6.3,11.1,1.6,0.0,4.8,13.9,56.85999999999999
속초,2023-06-09,23.5,14.3,19.5,73.9,48.0,9.0,13.2,2.2,12.6,13.4,14.4,68.72
속초,2023-06-10,23.4,16.2,18.7,84.9,67.0,4.8,7.3,1.7,23.1,7.3,16.0,80.00000000000001
속초,2023-06-11,22.4,16.1,18.7,89.1,75.0,3.0,4.7,1.1,4.9,3.3,16.8,86.74
속초,2023-06-12,22.1,16.7,18.9,91.6,75.0,2.9,4.3,1.1,2.3,1.3,17.4,90.42999999999999
속초,2023-06-13,24.3,15.6,18.9,90.8,76.0,5.2,9.4,1.3,16.1,6.0,17.3,90.78999999999999
속초,2023-06-14,22.5,13.9,18.6,86.1,74.0,4.1,6.0,1.5,0.2,8.4,16.2,87.58999999999999
속초,2023-06-15,23.3,17.1,19.5,86.9,77.0,3.1,4.7,1.3,0.2,6.0,17.2,87.13
속초,2023-06-16,28.8,16.1,22.8,75.9,49.0,4.5,6.6,1.7,0.0,13.8,17.9,79.12
속초,2023-06-17,32.2,20.5,27.0,54.1,34.0,3.8,5.6,1.4,0.0,12.3,16.4,61.739999999999995
속초,2023-06-18,27.4,20.9,23.4,73.6,53.0,5.5,8.0,2.1,0.0,10.8,18.2,69.92999999999999
속초,2023-06-19,25.5,19.1,22.1,84.0,73.0,3.8,5.7,2.2,0.0,11.4,19.2,78.92999999999999
속초,2023-06-20,23.1,20.3,21.1,84.3,72.0,5.9,8.7,3.2,0.0,0.4,18.2,83.16999999999999
속초,2023-06-21,21.3,17.8,18.8,89.1,77.0,6.6,10.9,2.2,38.2,1.2,16.9,87.63
속초,2023-06-22,23.6,16.3,20.4,82.3,67.0,4.8,7.1,1.6,2.2,8.1,17.2,83.85999999999999
속초,2023-06-23,25.3,17.7,21.4,83.0,67.0,2.8,3.8,1.2,0.0,13.0,18.2,83.47
속초,2023-06-24,24.8,16.6,21.0,83.0,69.0,3.9,6.6,2.0,0.0,12.3,17.9,82.92999999999999
속초,2023-06-25,25.8,18.6,21.7,86.1,71.0,4.2,6.2,1.9,0.0,11.6,19.1,85.16999999999999
속초,2023-06-26,22.1,19.4,20.4,95.9,91.0,3.9,7.2,1.3,33.8,0.0,19.7,92.64999999999999
속초,2023-06-27,32.4,20.0,26.8,64.4,38.0,6.1,12.9,2.6,15.2,11.6,18.7,72.87
속초,2023-06-28,34.3,23.2,28.8,58.0,40.0,3.2,7.3,1.5,0.0,11.6,19.4,63.07
속초,2023-06-29,29.1,19.9,23.7,80.3,56.0,4.8,8.4,1.6,37.6,0.0,19.8,74.25
속초,2023-06-30,24.8,19.7,21.9,89.4,77.0,4.7,7.1,1.2,12.4,4.1,20.0,84.44
속초,2023-07-01,27.7,19.9,23.2,84.4,63.0,5.2,8.3,1.9,0.0,8.4,20.3,84.99000000000001
속초,2023-07-02,33.0,21.7,25.9,72.0,47.0,3.9,6.7,1.6,0.0,6.5,20.2,76.22
속초,2023-07-03,26.7,21.2,23.4,87.6,77.0,3.3,5.2,1.5,0.0,2.5,21.1,84.16
속초,2023-07-04,26.0,22.0,23.4,90.1,80.0,3.2,5.2,1.2,14.9,2.4,21.6,87.78999999999999
속초,2023-07-05,33.3,21.8,27.4,64.0,39.0,7.7,15.5,2.8,19.4,9.4,19.2,71.58
속초,2023-07-06,34.5,25.3,30.1,47.4,28.0,6.9,16.7,3.7,0.0,7.5,17.3,54.99
속초,2023-07-07,31.7,20.7,24.5,73.8,27.0,3.9,7.4,1.2,0.0,7.7,19.3,67.54
속초,2023-07-08,26.6,19.6,22.6,86.4,69.0,2.6,3.9,1.3,0.0,6.6,20.1,79.97999999999999
속초,2023-07-09,26.8,21.2,22.5,90.3,74.0,4.4,8.6,1.7,29.4,2.4,20.7,87.86999999999999
속초,2023-07-10,33.7,22.0,27.6,68.6,46.0,4.0,7.5,1.3,7.4,8.3,20.7,74.72
속초,2023-07-11,30.3,23.2,26.3,68.9,53.0,5.8,9.2,1.7,1.1,4.2,20.0,70.98
속초,2023-07-12,31.3,23.3,26.0,76.5,57.0,3.7,8.3,1.3,0.0,10.0,21.4,74.19
속초,2023-07-13,26.8,22.9,24.3,91.4,83.0,3.0,4.3,0.9,9.5,0.2,22.7,86.17
속초,2023-07-14,29.6,23.1,26.5,83.3,65.0,5.3,8.3,1.3,10.3,0.8,23.3,84.24000000000001
속초,2023-07-15,29.6,23.5,25.9,75.1,59.0,5.6,8.3,2.0,0.6,0.0,20.9,78.36999999999999
속초,2023-07-16,28.2,24.0,25.3,76.9,57.0,3.9,7.1,0.9,0.0,0.0,20.8,77.17999999999999
속초,2023-07-17,27.5,23.8,25.0,83.3,73.0,3.0,4.4,0.9,0.0,0.0,21.9,81.2
속초,2023-07-18,28.1,22.7,25.0,87.0,73.0,3.7,5.8,1.2,0.7,0.3,22.5,85.25
속초,2023-07-19,27.5,21.4,23.8,86.3,72.0,4.6,6.4,1.8,0.0,9.3,21.3,86.14
속초,2023-07-20,27.8,20.6,23.8,88.9,75.0,3.6,5.5,1.4,0.0,8.8,21.7,88.19
속초,2023-07-21,27.8,22.4,24.6,88.5,78.0,3.5,5.9,1.5,0.0,2.7,22.5,88.35999999999999
속초,2023-07-22,28.0,22.9,24.9,85.9,74.0,5.4,8.2,1.8,0.1,9.1,22.3,86.72
속초,2023-07-23,28.7,22.6,24.5,84.0,62.0,4.5,11.0,1.6,3.5,0.0,21.4,84.83
속초,2023-07-24,31.9,23.0,26.3,81.6,59.0,3.8,5.4,1.4,8.5,7.2,22.7,82.50999999999999
속초,2023-07-25,32.9,23.8,27.3,71.9,56.0,3.5,6.1,1.4,0.0,11.1,21.7,75.05000000000001
속초,2023-07-26,31.0,23.9,27.0,77.5,64.0,3.5,5.7,1.3,2.8,5.2,22.6,76.78999999999999
속초,2023-07-27,32.5,25.7,28.5,70.6,55.0,4.5,7.1,1.8,0.0,12.5,22.4,72.10999999999999
속초,2023-07-28,32.1,25.1,28.2,76.3,58.0,2.7,3.6,1.2,0.0,11.5,23.5,75.28
속초,2023-07-29,33.4,24.5,29.0,71.8,58.0,3.9,5.4,1.5,0.0,11.5,23.2,72.58
속초,2023-07-30,35.1,24.1,29.1,66.9,41.0,4.1,5.8,1.5,0.0,13.1,22.0,68.82
속초,2023-07-31,30.6,25.0,27.7,77.0,64.0,3.0,4.4,1.0,0.0,5.3,23.1,74.46000000000001
속초,2023-08-01,31.8,23.4,27.2,81.4,65.0,3.5,4.9,1.4,0.0,11.1,23.6,79.07
속초,2023-08-02,34.9,25.3,30.3,67.6,48.0,4.2,6.4,1.4,0.0,10.4,23.4,71.3
속초,2023-08-03,36.3,25.1,31.5,54.4,36.0,4.7,10.0,1.8,0.0,12.9,20.9,59.739999999999995
속초,2023-08-04,36.6,26.7,31.2,60.6,42.0,3.5,8.4,1.6,0.0,11.2,22.5,60.06
속초,2023-08-05,35.8,26.2,31.0,63.1,41.0,4.3,6.6,1.7,0.0,13.3,22.7,61.730000000000004
속초,2023-08-06,30.0,25.4,27.0,88.4,77.0,,,,55.0,2.1,24.8,80.56
속초,2023-08-07,26.1,21.6,23.8,89.5,80.0,,,,67.3,,21.9,86.64
속초,2023-08-08,24.3,21.2,22.8,86.1,80.0,,,,0.4,,20.3,87.00999999999999
속초,2023-08-09,23.1,21.1,21.8,91.9,83.0,3.4,5.7,,34.1,,20.3,90.5
속초,2023-08-10,24.2,20.8,22.2,95.0,94.0,11.2,18.6,4.9,368.7,,21.3,93.49
속초,2023-08-11,31.6,22.1,25.4,76.8,44.0,5.4,9.9,1.3,0.3,,20.6,81.94999999999999
속초,2023-08-12,24.4,21.8,23.2,87.8,83.0,3.2,4.0,1.0,0.1,,21.0,86.32
속초,2023-08-13,24.8,22.0,22.8,91.6,86.0,2.6,3.4,1.0,0.0,,21.3,89.35999999999999
속초,2023-08-14,26.4,21.7,23.2,91.1,80.0,3.1,4.4,1.3,0.0,,21.6,90.86999999999999
속초,2023-08-15,23.2,21.5,22.1,91.3,83.0,4.1,5.9,2.2,1.8,,20.5,91.28999999999999
속초,2023-08-16,25.9,21.2,23.2,86.6,76.0,3.8,5.4,1.3,0.0,,20.8,87.99
속초,2023-08-17,27.4,21.9,24.1,88.1,78.0,3.5,5.2,1.5,0.0,,21.9,88.11999999999999
속초,2023-08-18,27.7,21.9,24.1,89.1,79.0,3.5,5.4,1.3,0.2,,22.1,88.64999999999999
속초,2023-08-19,27.5,21.7,24.5,89.0,78.0,2.3,3.4,1.0,0.0,8.0,22.5,88.93
속초,2023-08-20,27.0,23.6,24.7,90.6,82.0,2.7,4.2,1.0,6.7,2.2,23.0,90.13
속초,2023-08-21,28.7,22.9,25.6,91.0,80.0,3.3,5.3,1.1,0.0,7.7,23.9,90.72
속초,2023-08-22,34.1,23.1,26.7,82.3,50.0,4.4,7.5,1.2,0.3,8.4,23.1,84.86999999999999
속초,2023-08-23,29.2,20.5,23.4,91.4,79.0,6.8,11.8,1.6,59.7,2.6,21.9,89.53999999999999
속초,2023-08-24,24.3,20.9,22.3,92.9,87.0,2.9,5.1,1.1,29.7,0.0,21.1,91.54
속초,2023-08-25,26.7,21.4,23.7,87.3,69.0,3.4,5.2,1.5,6.5,10.8,21.4,88.83
속초,2023-08-26,29.3,20.6,24.6,76.5,60.0,3.4,6.1,1.0,0.0,10.7,20.0,80.3
속초,2023-08-27,25.9,21.0,23.1,87.0,82.0,2.8,4.7,1.4,0.0,3.5,20.8,84.93
속초,2023-08-28,22.5,20.6,21.5,93.3,85.0,2.1,3.4,1.1,13.9,0.0,20.3,90.36
속초,2023-08-29,26.0,21.8,23.9,93.3,82.0,2.2,4.2,0.7,1.9,0.2,22.7,92.66999999999999
속초,2023-08-30,24.9,20.7,22.5,89.9,71.0,3.1,4.8,1.1,23.0,0.0,20.7,90.92
속초,2023-08-31,26.6,19.1,22.5,84.6,61.0,4.0,6.0,1.5,0.0,6.8,19.6,86.52999999999999
속초,2023-09-01,28.9,17.6,22.8,76.9,47.0,4.0,6.9,1.6,0.0,11.8,18.3,79.74
속초,2023-09-02,26.7,19.0,22.7,75.4,64.0,2.2,3.2,1.1,0.0,12.0,18.0,76.61999999999999
속초,2023-09-03,24.6,20.3,22.5,88.1,80.0,2.8,3.5,1.0,0.7,0.4,20.4,84.44
속초,2023-09-04,26.4,21.9,23.6,87.0,73.0,3.4,5.5,1.3,0.0,1.1,21.2,86.06
속초,2023-09-05,27.0,21.6,23.7,87.3,75.0,3.3,4.3,1.2,0.0,5.0,21.4,87.32
속초,2023-09-06,27.0,20.5,23.4,84.1,77.0,3.6,4.9,1.7,0.3,5.9,20.5,85.02999999999999
속초,2023-09-07,27.0,18.7,22.4,81.0,66.0,2.4,3.8,1.5,0.0,11.7,18.8,82.25
속초,2023-09-08,27.2,18.4,22.3,78.8,65.0,3.2,5.0,1.8,0.0,12.1,18.2,79.77
속초,2023-09-09,26.8,17.4,22.1,79.5,61.0,3.7,5.7,1.6,0.0,12.0,18.2,79.50999999999999
속초,2023-09-10,26.2,18.3,22.3,81.3,68.0,2.5,4.0,1.1,0.0,8.0,18.8,80.69
속초,2023-09-11,26.2,19.2,23.0,81.9,72.0,2.7,4.1,1.2,0.0,4.5,19.6,81.54
속초,2023-09-12,28.5,20.7,24.4,80.1,61.0,3.4,5.1,1.1,0.0,9.8,20.6,80.57999999999998
속초,2023-09-13,23.2,18.3,20.2,93.8,81.0,3.8,7.4,1.0,76.8,0.0,19.1,89.86999999999999
